CUSTOMER_CODE,FIRSTNAME,LASTNAME,INVOICE_CODE,AMOUNT,DATE,ITEM_CODE,QUANTITY
,Pirkko,Koskitalo,10239,100,04/12/04 0:00,S24_3856,29
,Elizabeth,Devon,10253,100,06/01/04 0:00,S24_3856,39
,Maurizio,Moroni,10266,100,07/06/04 0:00,S24_3856,24
,Sue,King,10278,100,08/06/04 0:00,S24_3856,25
,Michael,Holz,10287,100,8/30/2004 0:00,S24_3856,36
,Jan,Klaeboe,10301,100,10/05/03 0:00,S24_3856,50
,Henriette,Pfalzheim,10310,100,10/16/2004 0:00,S24_3856,45
,Violeta,Benitez,10321,100,11/04/04 0:00,S24_3856,26
,Rosa,Hernandez,10331,100,11/17/2004 0:00,S24_3856,21
,Peter,Ferguson,10342,100,11/24/2004 0:00,S24_3856,42
,Diego,Freyre,10355,100,12/07/04 0:00,S24_3856,32
,Kalle,Suominen,10363,94.58,01/06/05 0:00,S24_3856,31
,Diego,Freyre,10378,53.27,02/10/05 0:00,S24_3856,33
,Valarie,Nelson,10390,100,03/04/05 0:00,S24_3856,45
,Frederique,Citeaux,10405,100,4/14/2005 0:00,S24_3856,76
,Georg,Pipps,10419,100,5/17/2005 0:00,S24_3856,70
,Giovanni,Rovelli,10106,64.83,2/17/2003 0:00,S24_3949,50
,Georg,Pipps,10119,70.29,4/28/2003 0:00,S24_3949,28
,Dan,Lewis,10131,81.89,6/16/2003 0:00,S24_3949,50
,Wing C,Tam,10143,66.19,08/10/03 0:00,S24_3949,28
,Matti,Karttunen,10155,77.11,10/06/03 0:00,S24_3949,44
,Juri,Hirano,10168,73.02,10/28/2003 0:00,S24_3949,27
,Annette,Roulet,10178,72.33,11/08/03 0:00,S24_3949,30
,Arnold,Cruz,10198,66.19,11/27/2003 0:00,S24_3949,43
,Mory,Kentary,10210,69.6,01/12/04 0:00,S24_3949,29
,Valarie,Thompson,10222,56.64,2/19/2004 0:00,S24_3949,48
,Elizabeth,Lincoln,10235,60.05,04/02/04 0:00,S24_3949,33
,Sue,Frick,10250,75.06,05/11/04 0:00,S24_3949,40
,Diego,Freyre,10262,61.42,6/24/2004 0:00,S24_3949,48
,Janine,Labrune,10275,81.89,7/23/2004 0:00,S24_3949,41
,Jan,Klaeboe,10284,55.96,8/21/2004 0:00,S24_3949,21
,Michael,Donnermeyer,10296,71.65,9/15/2004 0:00,S24_3949,32
,Steve,Frick,10308,76.43,10/15/2004 0:00,S24_3949,43
,Helen,Bennett,10316,77.79,11/01/04 0:00,S24_3949,30
,Giovanni,Rovelli,10328,76.43,11/12/04 0:00,S24_3949,35
,Akiko,Shimamura,10339,96.92,11/23/2004 0:00,S24_3949,45
,Ann,Brown,10351,59.37,12/03/04 0:00,S24_3949,34
,Adrian,Huxley,10361,100,12/17/2004 0:00,S24_3949,26
,Pirkko,Koskitalo,10373,73,1/31/2005 0:00,S24_3949,39
,Diego,Freyre,10386,73.32,03/01/05 0:00,S24_3949,41
,Paul,Henriot,10398,68.24,3/30/2005 0:00,S24_3949,41
,William,Brown,10401,60.05,04/03/05 0:00,S24_3949,64
,Maurizio,Moroni,10416,75.06,05/10/05 0:00,S24_3949,18
,Valarie,Young,10100,34.47,01/06/03 0:00,S24_3969,49
,Victoria,Ashworth,10110,34.47,3/18/2003 0:00,S24_3969,48
,Sue,King,10124,33.23,5/21/2003 0:00,S24_3969,46
,Sue,Taylor,10149,38.98,09/12/03 0:00,S24_3969,26
,Julie,Brown,10162,38.98,10/18/2003 0:00,S24_3969,37
,Giovanni,Rovelli,10173,33.23,11/05/03 0:00,S24_3969,35
,Valarie,Nelson,10182,42.26,11/12/03 0:00,S24_3969,23
,Sean,Connery,10193,41.03,11/21/2003 0:00,S24_3969,22
,Jeff,Young,10204,33.23,12/02/03 0:00,S24_3969,39
,Mart¡n,Sommer,10214,34.88,1/26/2004 0:00,S24_3969,44
,Mary,Saveley,10227,43.9,03/02/04 0:00,S24_3969,27
,Kee,Kuo,10242,36.93,4/20/2004 0:00,S24_3969,46
,Paolo,Accorti,10280,41.85,8/17/2004 0:00,S24_3969,33
,Wendy,Victorino,10288,40.62,09/01/04 0:00,S24_3969,33
,Jose Pedro,Roel,10303,40.21,10/06/04 0:00,S24_3969,24
,Valarie,Nelson,10312,35.29,10/21/2004 0:00,S24_3969,31
,Victoria,Ashworth,10332,77.24,11/17/2004 0:00,S24_3969,41
,Sue,King,10346,97.44,11/29/2004 0:00,S24_3969,22
,Valarie,Nelson,10368,37.34,1/19/2005 0:00,S24_3969,46
,Diego,Freyre,10380,95.03,2/16/2005 0:00,S24_3969,43
,Akiko,Shimamura,10408,36.93,4/22/2005 0:00,S24_3969,15
,Adrian,Huxley,10420,43.49,5/29/2005 0:00,S24_3969,15
,Diego,Freyre,10104,100,1/31/2003 0:00,S24_4048,26
,Maria,Hernandez,10115,100,04/04/03 0:00,S24_4048,44
,Jeff,Young,10127,96.99,06/03/03 0:00,S24_4048,20
,Kalle,Suominen,10141,94.62,08/01/03 0:00,S24_4048,40
,Tony,Calaghan,10152,100,9/25/2003 0:00,S24_4048,23
,Eric,Natividad,10165,99.36,10/22/2003 0:00,S24_4048,24
,Maurizio,Moroni,10176,100,11/06/03 0:00,S24_4048,29
,Jose Pedro,Roel,10184,100,11/14/2003 0:00,S24_4048,49
,Steve,Frick,10195,100,11/25/2003 0:00,S24_4048,34
,Valarie,Franco,10207,100,12/09/03 0:00,S24_4048,28
,Dean,Cassidy,10220,100,02/12/04 0:00,S24_4048,37
,Roland,Keitel,10230,100,3/15/2004 0:00,S24_4048,45
,Diego,Freyre,10246,100,05/05/04 0:00,S24_4048,46
,Valarie,Nelson,10271,100,7/20/2004 0:00,S24_4048,22
,Valarie,Nelson,10282,100,8/20/2004 0:00,S24_4048,39
,Kwai,Yu,10292,100,09/08/04 0:00,S24_4048,27
,Marta,Hernandez,10305,100,10/13/2004 0:00,S24_4048,36
,Palle,Ibsen,10314,100,10/22/2004 0:00,S24_4048,38
,Jonas,Bergulfsen,10325,100,11/05/04 0:00,S24_4048,44
,Marie,Bertrand,10336,100,11/20/2004 0:00,S24_4048,31
,Jeff,Young,10349,100,12/01/04 0:00,S24_4048,23
,Paul,Henriot,10359,100,12/15/2004 0:00,S24_4048,22
,Valarie,Nelson,10371,50.32,1/23/2005 0:00,S24_4048,28
,Diego,Freyre,10383,93.91,2/22/2005 0:00,S24_4048,21
,Diego,Freyre,10394,100,3/15/2005 0:00,S24_4048,37
,Diego,Freyre,10412,100,05/03/05 0:00,S24_4048,31
,Jonas,Bergulfsen,10103,100,1/29/2003 0:00,S24_4258,25
,Julie,Murphy,10111,86.68,3/25/2003 0:00,S24_4258,26
,Mart¡n,Sommer,10126,100,5/28/2003 0:00,S24_4258,34
,Adrian,Huxley,10139,100,7/16/2003 0:00,S24_4258,29
,Sue,Taylor,10149,90.57,09/12/03 0:00,S24_4258,20
,Maria,Hernandez,10163,91.55,10/20/2003 0:00,S24_4258,42
,Giovanni,Rovelli,10173,100,11/05/03 0:00,S24_4258,22
,Francisca,Cervantes,10183,100,11/13/2003 0:00,S24_4258,47
,Sean,Connery,10193,100,11/21/2003 0:00,S24_4258,20
,Yoshi,Tannamuri,10206,97.39,12/05/03 0:00,S24_4258,33
,Steve,Thompson,10215,90.57,1/29/2004 0:00,S24_4258,39
,Kyung,Tseng,10228,100,03/10/04 0:00,S24_4258,33
,Diego,Freyre,10244,86.68,4/29/2004 0:00,S24_4258,40
,Sue,Frick,10257,78.89,6/14/2004 0:00,S24_4258,46
,Georg,Pipps,10269,97.39,7/16/2004 0:00,S24_4258,48
,Paolo,Accorti,10280,78.89,8/17/2004 0:00,S24_4258,21
,Leslie,Taylor,10290,100,09/07/04 0:00,S24_4258,45
,Daniel,Tonini,10304,100,10/11/04 0:00,S24_4258,33
,Valarie,Nelson,10312,100,10/21/2004 0:00,S24_4258,44
,Michael,Frick,10324,100,11/05/04 0:00,S24_4258,33
,Julie,Murphy,10333,100,11/18/2004 0:00,S24_4258,39
,Mart¡n,Sommer,10348,50.31,11/01/04 0:00,S24_4258,39
,Diego,Freyre,10358,100,12/10/04 0:00,S24_4258,41
,Allen,Nelson,10369,86.92,1/20/2005 0:00,S24_4258,40
,Valarie,Nelson,10382,100,2/17/2005 0:00,S24_4258,33
,Catherine,Dewey,10423,78.89,5/30/2005 0:00,S24_4258,28
,Giovanni,Rovelli,10106,63.76,2/17/2003 0:00,S24_4278,26
,Peter,Ferguson,10120,85.49,4/29/2003 0:00,S24_4278,29
,Diego,Freyre,10133,77.52,6/27/2003 0:00,S24_4278,46
,Julie,Young,10145,84.77,8/25/2003 0:00,S24_4278,33
,Juri,Hirano,10168,78.25,10/28/2003 0:00,S24_4278,48
,Mory,Kentary,10210,71,01/12/04 0:00,S24_4278,40
,Peter,Ferguson,10223,74.62,2/20/2004 0:00,S24_4278,23
,Elizabeth,Lincoln,10235,81.14,04/02/04 0:00,S24_4278,40
,Sue,Frick,10250,74.62,05/11/04 0:00,S24_4278,37
,Julie,King,10263,75.35,6/28/2004 0:00,S24_4278,24
,Janine,Labrune,10275,62.31,7/23/2004 0:00,S24_4278,27
,Jan,Klaeboe,10284,71,8/21/2004 0:00,S24_4278,21
,Dean,Cassidy,10297,72.45,9/16/2004 0:00,S24_4278,23
,Steve,Frick,10308,83.32,10/15/2004 0:00,S24_4278,44
,Juri,Hirano,10317,83.32,11/02/04 0:00,S24_4278,35
,Giovanni,Rovelli,10328,60.86,11/12/04 0:00,S24_4278,43
,Eduardo,Saavedra,10340,84.77,11/24/2004 0:00,S24_4278,40
,Dan,Lewis,10353,89.9,12/04/04 0:00,S24_4278,35
,Adrian,Huxley,10361,62.46,12/17/2004 0:00,S24_4278,25
,Janine,Labrune,10375,100,02/03/05 0:00,S24_4278,43
,Diego,Freyre,10386,63.34,03/01/05 0:00,S24_4278,50
,Paul,Henriot,10398,78.25,3/30/2005 0:00,S24_4278,45
,William,Brown,10401,81.14,04/03/05 0:00,S24_4278,52
,Maurizio,Moroni,10416,74.62,05/10/05 0:00,S24_4278,48
,Arnold,Cruz,10108,68.71,03/03/03 0:00,S24_4620,31
,Laurence,Lebihan,10122,71.14,05/08/03 0:00,S24_4620,29
,Valarie,Nelson,10135,87.31,07/02/03 0:00,S24_4620,23
,Allen,Nelson,10147,64.67,09/05/03 0:00,S24_4620,31
,Julie,Brown,10159,67.1,10/10/03 0:00,S24_4620,23
,Anna,O'Hara,10169,94.58,11/04/03 0:00,S24_4620,24
,Martine,Rance,10180,71.14,11/11/03 0:00,S24_4620,28
,Henriette,Pfalzheim,10191,66.29,11/20/2003 0:00,S24_4620,44
,Dominique,Perrier,10211,92.16,1/15/2004 0:00,S24_4620,22
,Michael,Holz,10225,70.33,2/22/2004 0:00,S24_4620,46
,Jytte,Petersen,10238,93.77,04/09/04 0:00,S24_4620,22
,Dominique,Perrier,10252,87.31,5/26/2004 0:00,S24_4620,38
,Juri,Yoshido,10264,83.27,6/30/2004 0:00,S24_4620,47
,Miguel,Barajas,10276,75.18,08/02/04 0:00,S24_4620,48
,Michael,Holz,10287,88.12,8/30/2004 0:00,S24_4620,40
,Matti,Karttunen,10299,80.84,9/30/2004 0:00,S24_4620,32
,Henriette,Pfalzheim,10310,97.01,10/16/2004 0:00,S24_4620,49
,Kee,Kuo,10319,85.69,11/03/04 0:00,S24_4620,43
,Rosa,Hernandez,10331,100,11/17/2004 0:00,S24_4620,41
,Paul,Henriot,10343,100,11/24/2004 0:00,S24_4620,30
,Diego,Freyre,10355,95.39,12/07/04 0:00,S24_4620,28
,Kalle,Suominen,10363,100,01/06/05 0:00,S24_4620,43
,Diego,Freyre,10378,100,02/10/05 0:00,S24_4620,41
,Valarie,Nelson,10390,82.42,03/04/05 0:00,S24_4620,30
,Jonas,Bergulfsen,10103,100,1/29/2003 0:00,S32_1268,31
,Marie,Bertrand,10114,100,04/01/03 0:00,S32_1268,32
,Mart¡n,Sommer,10126,96.31,5/28/2003 0:00,S32_1268,43
,Juri,Hirano,10140,100,7/24/2003 0:00,S32_1268,26
,Pirkko,Koskitalo,10151,100,9/21/2003 0:00,S32_1268,27
,Roland,Mendel,10164,100,10/21/2003 0:00,S32_1268,24
,Ann,Brown,10175,100,11/06/03 0:00,S32_1268,22
,Jose Pedro,Roel,10184,100,11/14/2003 0:00,S32_1268,46
,Mary,Saveley,10194,97.27,11/25/2003 0:00,S32_1268,37
,Valarie,Franco,10207,80.9,12/09/03 0:00,S32_1268,49
,Wendy,Victorino,10217,100,02/04/04 0:00,S32_1268,21
,Valarie,Nelson,10229,100,03/11/04 0:00,S32_1268,25
,Leslie,Murphy,10245,100,05/04/04 0:00,S32_1268,37
,Wendy,Victorino,10259,86.68,6/15/2004 0:00,S32_1268,45
,Adrian,Huxley,10270,85.72,7/19/2004 0:00,S32_1268,32
,Kyung,Yu,10281,82.83,8/19/2004 0:00,S32_1268,29
,Maria,Larsson,10291,83.79,09/08/04 0:00,S32_1268,26
,Marta,Hernandez,10305,100,10/13/2004 0:00,S32_1268,28
,Yoshi,Tannamuri,10313,87.64,10/22/2004 0:00,S32_1268,27
,Michael,Frick,10324,98.18,11/05/04 0:00,S32_1268,20
,Valarie,Nelson,10335,100,11/19/2004 0:00,S32_1268,44
,Mart¡n,Sommer,10348,100,11/01/04 0:00,S32_1268,42
,Diego,Freyre,10358,100,12/10/04 0:00,S32_1268,41
,Valarie,Nelson,10371,100,1/23/2005 0:00,S32_1268,26
,Valarie,Nelson,10382,100,2/17/2005 0:00,S32_1268,26
,Jean,Fresnisre,10411,100,05/01/05 0:00,S32_1268,26
,Janine,Labrune,10425,86.68,5/31/2005 0:00,S32_1268,41
,Kwai,Yu,10107,92.9,2/24/2003 0:00,S32_1374,20
,Peter,Ferguson,10120,100,4/29/2003 0:00,S32_1374,22
,Diego,Freyre,10133,100,6/27/2003 0:00,S32_1374,23
,Julie,Young,10145,93.9,8/25/2003 0:00,S32_1374,33
,Juri,Hirano,10168,100,10/28/2003 0:00,S32_1374,28
,Veysel,Oeztan,10188,98.89,11/18/2003 0:00,S32_1374,44
,Mory,Kentary,10210,79.91,01/12/04 0:00,S32_1374,46
,Peter,Ferguson,10223,100,2/20/2004 0:00,S32_1374,21
,Elizabeth,Lincoln,10235,100,04/02/04 0:00,S32_1374,41
,Sue,Frick,10250,100,05/11/04 0:00,S32_1374,31
,Julie,King,10263,79.91,6/28/2004 0:00,S32_1374,31
,Janine,Labrune,10275,81.91,7/23/2004 0:00,S32_1374,23
,Marta,Hernandez,10285,98.89,8/27/2004 0:00,S32_1374,37
,Dean,Cassidy,10297,100,9/16/2004 0:00,S32_1374,26
,Steve,Frick,10308,79.91,10/15/2004 0:00,S32_1374,24
,Kyung,Yu,10318,100,11/02/04 0:00,S32_1374,47
,Kwai,Yu,10329,63.91,11/15/2004 0:00,S32_1374,45
,Eduardo,Saavedra,10340,100,11/24/2004 0:00,S32_1374,55
,Dan,Lewis,10353,81.17,12/04/04 0:00,S32_1374,46
,Kalle,Suominen,10363,100,01/06/05 0:00,S32_1374,50
,Janine,Labrune,10375,100,02/03/05 0:00,S32_1374,37
,Eric,Natividad,10387,94.9,03/02/05 0:00,S32_1374,44
,William,Brown,10401,100,04/03/05 0:00,S32_1374,49
,Maurizio,Moroni,10416,100,05/10/05 0:00,S32_1374,45
,Arnold,Cruz,10108,43.45,03/03/03 0:00,S32_2206,27
,Laurence,Lebihan,10122,44.66,05/08/03 0:00,S32_2206,31
,Valarie,Nelson,10135,40.23,07/02/03 0:00,S32_2206,33
,Julie,Young,10145,35.8,8/25/2003 0:00,S32_2206,31
,Julie,Brown,10159,35.4,10/10/03 0:00,S32_2206,35
,Anna,O'Hara,10169,39.83,11/04/03 0:00,S32_2206,26
,Martine,Rance,10180,45.46,11/11/03 0:00,S32_2206,34
,Diego,Freyre,10190,32.99,11/19/2003 0:00,S32_2206,46
,Dominique,Perrier,10211,42.24,1/15/2004 0:00,S32_2206,41
,Martine,Rance,10224,39.43,2/21/2004 0:00,S32_2206,43
,Michael,Frick,10237,40.23,04/05/04 0:00,S32_2206,26
,Dominique,Perrier,10252,48.28,5/26/2004 0:00,S32_2206,36
,Juri,Yoshido,10264,32.59,6/30/2004 0:00,S32_2206,20
,Miguel,Barajas,10276,36.61,08/02/04 0:00,S32_2206,27
,Marta,Hernandez,10285,41.03,8/27/2004 0:00,S32_2206,37
,Matti,Karttunen,10299,42.24,9/30/2004 0:00,S32_2206,24
,Henriette,Pfalzheim,10310,43.05,10/16/2004 0:00,S32_2206,36
,Kee,Kuo,10319,38.22,11/03/04 0:00,S32_2206,29
,Rosa,Hernandez,10331,100,11/17/2004 0:00,S32_2206,28
,Paul,Henriot,10343,100,11/24/2004 0:00,S32_2206,29
,Diego,Freyre,10355,39.83,12/07/04 0:00,S32_2206,38
,Laurence,Lebihan,10364,48.28,01/06/05 0:00,S32_2206,48
,Diego,Freyre,10378,82.46,02/10/05 0:00,S32_2206,40
,Valarie,Nelson,10390,44.56,03/04/05 0:00,S32_2206,41
,Elizabeth,Devon,10403,40.23,04/08/05 0:00,S32_2206,30
,Diego,Freyre,10104,47.62,1/31/2003 0:00,S32_2509,35
,Marie,Bertrand,10114,55.73,04/01/03 0:00,S32_2509,28
,Jeff,Young,10127,51.95,06/03/03 0:00,S32_2509,45
,Kalle,Suominen,10141,45.99,08/01/03 0:00,S32_2509,24
,Pirkko,Koskitalo,10151,63.85,9/21/2003 0:00,S32_2509,41
,Eric,Natividad,10165,45.99,10/22/2003 0:00,S32_2509,48
,Ann,Brown,10175,63.31,11/06/03 0:00,S32_2509,50
,Jose Pedro,Roel,10184,62.77,11/14/2003 0:00,S32_2509,33
,Steve,Frick,10195,43.29,11/25/2003 0:00,S32_2509,32
,Valarie,Franco,10207,60.06,12/09/03 0:00,S32_2509,27
,Sue,Taylor,10219,55.19,02/10/04 0:00,S32_2509,35
,Valarie,Nelson,10229,54.11,03/11/04 0:00,S32_2509,23
,Diego,Freyre,10246,48.7,05/05/04 0:00,S32_2509,35
,Wendy,Victorino,10259,43.83,6/15/2004 0:00,S32_2509,40
,Valarie,Nelson,10271,47.62,7/20/2004 0:00,S32_2509,35
,Kyung,Yu,10281,55.19,8/19/2004 0:00,S32_2509,31
,Kwai,Yu,10292,46.53,09/08/04 0:00,S32_2509,50
,Marta,Hernandez,10305,57.9,10/13/2004 0:00,S32_2509,40
,Yoshi,Tannamuri,10313,45.45,10/22/2004 0:00,S32_2509,38
,Jonas,Bergulfsen,10325,100,11/05/04 0:00,S32_2509,38
,Valarie,Nelson,10335,60.6,11/19/2004 0:00,S32_2509,40
,Jeff,Young,10349,46.53,12/01/04 0:00,S32_2509,33
,Paul,Henriot,10359,100,12/15/2004 0:00,S32_2509,36
,Valarie,Nelson,10371,66.47,1/23/2005 0:00,S32_2509,20
,Diego,Freyre,10383,53.18,2/22/2005 0:00,S32_2509,32
,Diego,Freyre,10394,62.77,3/15/2005 0:00,S32_2509,36
,Diego,Freyre,10412,48.7,05/03/05 0:00,S32_2509,19
,Janine,Labrune,10425,43.83,5/31/2005 0:00,S32_2509,11
,Diego,Freyre,10104,65.87,1/31/2003 0:00,S32_3207,49
,Pascale,Cartrain,10116,63.38,04/11/03 0:00,S32_3207,27
,Jeff,Young,10127,70.84,06/03/03 0:00,S32_3207,29
,Valarie,Nelson,10142,74.57,08/08/03 0:00,S32_3207,42
,Tony,Calaghan,10152,50.95,9/25/2003 0:00,S32_3207,33
,Eric,Natividad,10165,53.44,10/22/2003 0:00,S32_3207,44
,Maurizio,Moroni,10176,64,11/06/03 0:00,S32_3207,22
,Jose Pedro,Roel,10184,50.95,11/14/2003 0:00,S32_3207,48
,Steve,Frick,10195,54.68,11/25/2003 0:00,S32_3207,33
,Valarie,Franco,10207,56.55,12/09/03 0:00,S32_3207,45
,Dean,Cassidy,10220,52.82,02/12/04 0:00,S32_3207,20
,Roland,Keitel,10230,60.9,3/15/2004 0:00,S32_3207,46
,Kalle,Suominen,10247,49.71,05/05/04 0:00,S32_3207,40
,Kyung,Yu,10272,64.63,7/20/2004 0:00,S32_3207,45
,Valarie,Nelson,10282,59.65,8/20/2004 0:00,S32_3207,36
,Kwai,Yu,10292,67.73,09/08/04 0:00,S32_3207,31
,Victoria,Ashworth,10306,50.33,10/14/2004 0:00,S32_3207,46
,Palle,Ibsen,10314,66.49,10/22/2004 0:00,S32_3207,35
,Jonas,Bergulfsen,10325,100,11/05/04 0:00,S32_3207,28
,Marie,Bertrand,10336,84.71,11/20/2004 0:00,S32_3207,31
,Diego,Freyre,10350,100,12/02/04 0:00,S32_3207,27
,Paul,Henriot,10359,100,12/15/2004 0:00,S32_3207,22
,Valarie,Nelson,10371,99.55,1/23/2005 0:00,S32_3207,30
,Diego,Freyre,10383,36.07,2/22/2005 0:00,S32_3207,44
,Diego,Freyre,10394,60.28,3/15/2005 0:00,S32_3207,30
,Julie,King,10413,49.71,05/05/05 0:00,S32_3207,24
,Jonas,Bergulfsen,10103,75.63,1/29/2003 0:00,S32_3522,45
,Valarie,Nelson,10113,68.52,3/26/2003 0:00,S32_3522,23
,Mart¡n,Sommer,10126,62.7,5/28/2003 0:00,S32_3522,26
,Juri,Hirano,10140,60.76,7/24/2003 0:00,S32_3522,28
,Eric,Natividad,10150,58.18,9/19/2003 0:00,S32_3522,49
,Roland,Mendel,10164,54.94,10/21/2003 0:00,S32_3522,49
,Ann,Brown,10175,74.98,11/06/03 0:00,S32_3522,29
,Francisca,Cervantes,10183,64.64,11/13/2003 0:00,S32_3522,49
,Mary,Saveley,10194,54.94,11/25/2003 0:00,S32_3522,39
,Yoshi,Tannamuri,10206,58.82,12/05/03 0:00,S32_3522,36
,Wendy,Victorino,10217,62.05,02/04/04 0:00,S32_3522,39
,Valarie,Nelson,10229,73.04,03/11/04 0:00,S32_3522,30
,Leslie,Murphy,10245,69.16,05/04/04 0:00,S32_3522,44
,Akiko,Shimamura,10258,61.41,6/15/2004 0:00,S32_3522,20
,Adrian,Huxley,10270,63.35,7/19/2004 0:00,S32_3522,21
,Kyung,Yu,10281,77.57,8/19/2004 0:00,S32_3522,36
,Maria,Larsson,10291,71.75,09/08/04 0:00,S32_3522,32
,Daniel,Tonini,10304,73.04,10/11/04 0:00,S32_3522,36
,Yoshi,Tannamuri,10313,56.24,10/22/2004 0:00,S32_3522,34
,Michael,Frick,10324,100,11/05/04 0:00,S32_3522,48
,Julie,Murphy,10333,73.69,11/18/2004 0:00,S32_3522,33
,Mart¡n,Sommer,10348,100,11/01/04 0:00,S32_3522,31
,Diego,Freyre,10358,100,12/10/04 0:00,S32_3522,36
,Anna,O'Hara,10370,100,1/20/2005 0:00,S32_3522,25
,Valarie,Nelson,10382,100,2/17/2005 0:00,S32_3522,48
,Jean,Fresnisre,10411,69.16,05/01/05 0:00,S32_3522,27
,Diego,Freyre,10424,61.41,5/31/2005 0:00,S32_3522,44
,Giovanni,Rovelli,10106,72.92,2/17/2003 0:00,S32_4289,33
,Peter,Ferguson,10120,72.23,4/29/2003 0:00,S32_4289,29
,Diego,Freyre,10133,57.1,6/27/2003 0:00,S32_4289,49
,Pascale,Cartrain,10144,81.86,8/13/2003 0:00,S32_4289,20
,Juri,Hirano,10168,73.61,10/28/2003 0:00,S32_4289,31
,Mory,Kentary,10210,59.16,01/12/04 0:00,S32_4289,39
,Peter,Ferguson,10223,66.04,2/20/2004 0:00,S32_4289,20
,Elizabeth,Lincoln,10235,77.73,04/02/04 0:00,S32_4289,34
,Sue,Frick,10250,61.22,05/11/04 0:00,S32_4289,50
,Diego,Freyre,10262,79.11,6/24/2004 0:00,S32_4289,40
,Janine,Labrune,10275,63.97,7/23/2004 0:00,S32_4289,28
,Jan,Klaeboe,10284,81.86,8/21/2004 0:00,S32_4289,50
,Dean,Cassidy,10297,79.8,9/16/2004 0:00,S32_4289,28
,Steve,Frick,10308,66.04,10/15/2004 0:00,S32_4289,46
,Helen,Bennett,10316,59.16,11/01/04 0:00,S32_4289,24
,Giovanni,Rovelli,10328,81.17,11/12/04 0:00,S32_4289,24
,Eduardo,Saavedra,10340,59.16,11/24/2004 0:00,S32_4289,39
,Dan,Lewis,10353,44.51,12/04/04 0:00,S32_4289,40
,Adrian,Huxley,10361,72.33,12/17/2004 0:00,S32_4289,49
,Janine,Labrune,10375,82.26,02/03/05 0:00,S32_4289,44
,Violeta,Benitez,10388,100,03/03/05 0:00,S32_4289,35
,Paul,Henriot,10398,67.41,3/30/2005 0:00,S32_4289,22
,William,Brown,10401,77.73,04/03/05 0:00,S32_4289,62
,Maurizio,Moroni,10416,61.22,05/10/05 0:00,S32_4289,26
,Arnold,Cruz,10108,100,03/03/03 0:00,S32_4485,31
,Paul,Henriot,10121,86.74,05/07/03 0:00,S32_4485,25
,Valarie,Nelson,10135,89.8,07/02/03 0:00,S32_4485,30
,Julie,Young,10145,100,8/25/2003 0:00,S32_4485,27
,Julie,Brown,10159,100,10/10/03 0:00,S32_4485,23
,Anna,O'Hara,10169,100,11/04/03 0:00,S32_4485,34
,Martine,Rance,10180,100,11/11/03 0:00,S32_4485,22
,Diego,Freyre,10190,85.72,11/19/2003 0:00,S32_4485,42
,Dominique,Perrier,10211,100,1/15/2004 0:00,S32_4485,37
,Martine,Rance,10224,100,2/21/2004 0:00,S32_4485,30
,Michael,Frick,10237,100,04/05/04 0:00,S32_4485,27
,Dominique,Perrier,10252,100,5/26/2004 0:00,S32_4485,25
,Juri,Yoshido,10264,97.97,6/30/2004 0:00,S32_4485,34
,Miguel,Barajas,10276,100,08/02/04 0:00,S32_4485,38
,Marta,Hernandez,10285,100,8/27/2004 0:00,S32_4485,26
,Matti,Karttunen,10299,100,9/30/2004 0:00,S32_4485,38
,Jonas,Bergulfsen,10309,84.7,10/15/2004 0:00,S32_4485,50
,Kee,Kuo,10319,100,11/03/04 0:00,S32_4485,22
,Rosa,Hernandez,10331,100,11/17/2004 0:00,S32_4485,32
,Georg,Pipps,10341,71.02,11/24/2004 0:00,S32_4485,31
,Diego,Freyre,10355,100,12/07/04 0:00,S32_4485,40
,Wing C,Tam,10365,100,01/07/05 0:00,S32_4485,22
,Janine,Labrune,10375,100,02/03/05 0:00,S32_4485,41
,Valarie,Nelson,10390,48.98,03/04/05 0:00,S32_4485,45
,Elizabeth,Devon,10403,100,04/08/05 0:00,S32_4485,45
,Giovanni,Rovelli,10106,40.15,2/17/2003 0:00,S50_1341,39
,Peter,Ferguson,10120,50.62,4/29/2003 0:00,S50_1341,49
,Diego,Freyre,10133,50.19,6/27/2003 0:00,S50_1341,27
,Wing C,Tam,10143,36.66,08/10/03 0:00,S50_1341,34
,Diego,Freyre,10156,41.02,10/08/03 0:00,S50_1341,20
,Juri,Hirano,10168,51.93,10/28/2003 0:00,S50_1341,48
,Steve,Thompson,10199,38.4,12/01/03 0:00,S50_1341,29
,Mory,Kentary,10210,41.02,01/12/04 0:00,S50_1341,43
,Peter,Ferguson,10223,46.26,2/20/2004 0:00,S50_1341,41
,Elizabeth,Lincoln,10235,35.35,04/02/04 0:00,S50_1341,41
,Sue,Frick,10250,51.93,05/11/04 0:00,S50_1341,36
,Diego,Freyre,10262,37.97,6/24/2004 0:00,S50_1341,49
,Janine,Labrune,10275,45.39,7/23/2004 0:00,S50_1341,38
,Jan,Klaeboe,10284,51.93,8/21/2004 0:00,S50_1341,33
,Michael,Donnermeyer,10296,48.44,9/15/2004 0:00,S50_1341,26
,Steve,Frick,10308,43.64,10/15/2004 0:00,S50_1341,47
,Helen,Bennett,10316,47.57,11/01/04 0:00,S50_1341,34
,Giovanni,Rovelli,10328,51.93,11/12/04 0:00,S50_1341,34
,Eduardo,Saavedra,10340,50.62,11/24/2004 0:00,S50_1341,40
